N_TECH_PARAM,PLATFORM_NUMBER,DATA_TYPE,FORMAT_VERSION,HANDBOOK_VERSION,DATA_CENTRE,DATE_CREATION,DATE_UPDATE,TECHNICAL_PARAMETER_NAME,TECHNICAL_PARAMETER_VALUE,CYCLE_NUMBER
5662,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,FLAG_Grounded_NUMBER,1,80.0
5663,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,FLAG_InitialCheckError_LOGICAL,1,80.0
5664,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,FLAG_RTCStatus_LOGICAL,1,80.0
5665,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,FLAG_StatusBladderStateAtLaunch_NUMBER,0,80.0
5666,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClass0_COUNT,0,80.0
5667,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClass1_COUNT,2,80.0
5668,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClass2_COUNT,7,80.0
5669,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClass3_COUNT,4,80.0
5670,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClassA_COUNT,0,80.0
5671,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClassB_COUNT,0,80.0
5672,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClassZ_COUNT,0,80.0
5673,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositions_COUNT,13,80.0
5674,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_AscendingCTDSamplesInternalCounter_COUNT,99,80.0
5675,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_AscendingCTDSamplesTotal_COUNT,99,80.0
5676,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_AscendingProfileReductionLowerPart_COUNT,54,80.0
5677,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_AscendingProfileReductionUpperPart_COUNT,45,80.0
5678,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescendingCTDSamplesInternalCounter_COUNT,0,80.0
5679,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescendingCTDSamplesTotal_COUNT,0,80.0
5680,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescendingProfileReductionLowerPart_COUNT,0,80.0
5681,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescendingProfileReductionUpperPart_COUNT,0,80.0
5682,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescentToParkEntriesInParkMargin_COUNT,4,80.0
5683,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescentToProfileEntriesInProfileMargin_COUNT,0,80.0
5684,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FloatFramesReceivedOnDescendingProfile_COUNT,0,80.0
5685,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FramesCrcOkOnPark_COUNT,11,80.0
5686,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FramesEmittedOnAscendingProfile_COUNT,15,80.0
5687,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FramesEmittedOnDescendingProfile_COUNT,0,80.0
5688,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FramesEmittedOnPark_COUNT,11,80.0
5689,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FramesReceivedOnAscendingProfile_COUNT,15,80.0
5690,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ParkCTDSamplesInternal_COUNT,66,80.0
5691,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ParkCTDSamplesTotal_COUNT,66,80.0
5692,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringAscentToSurface_COUNT,19,80.0
5693,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringDescentToPark_COUNT,6,80.0
5694,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringDescentToProfile_COUNT,0,80.0
5695,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringPark_COUNT,31,80.0
5696,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringProfileDrift_COUNT,0,80.0
5697,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsToStartAscent_COUNT,8,80.0
5698,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_RepositionsAtProfileDepth_COUNT,0,80.0
5699,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_RepositionsDuringPark_COUNT,7,80.0
5700,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_TransmissionFloatFramesComplete_COUNT,212,80.0
5701,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_TransmissionFloatFramesCrcOk_COUNT,192,80.0
5702,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_TransmissionFloatFramesTechnicalOk_COUNT,5,80.0
5703,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsAtSurfaceDuringDescent_COUNT,16,80.0
5704,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsDuringDescentToPark_COUNT,6,80.0
5705,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsDuringDescentToProfile_COUNT,10,80.0
5706,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsDuringPark_COUNT,20,80.0
5707,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsDuringProfileDrift_COUNT,0,80.0
5708,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,PRESSURE_InternalVacuumAtSurface_mbar,<=725 mbar,80.0
5709,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,PRESSURE_InternalVacuumProfileStart_mbar,<=725 mbar,80.0
5710,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,PRES_SurfaceOffsetCorrectedNotResetNegative_1cBarResolution_dbar,-0.2,80.0
5711,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,TIME_ValveActionsAtSurface_seconds,190,80.0
5712,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,VOLTAGE_BatteryPumpStartProfile_volts,9.3,80.0
5713,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_TransmissionStart_DD,04,80.0
5714,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_TelemetryRetransmission_COUNT,30,80.0
5715,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_EndDescentToPark_DD,04,81.0
5716,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_EndDescentToPark_HHMM,2225,81.0
5717,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_EndDescentToProfile_HHMM,1709,81.0
5718,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_FloatTimeCorrection_minutes,-15,81.0
5719,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_FloatTime_DD,14,81.0
5720,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_FloatTime_HHMMSS,082707,81.0
